customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0662-ABCDE,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),94.75,2131.68,Yes
0663-ABCDE,Female,0,Yes,Yes,51,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,39.3,1995.5,No
0664-ABCDE,Male,0,Yes,Yes,48,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,38.07,1835.99,No
0665-ABCDE,Male,1,No,No,21,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),83.54,1761.93,No
0666-ABCDE,Female,1,Yes,No,22,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),64.72,1491.59,No
0667-ABCDE,Female,0,No,No,30,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),98.81,2924.89,Yes
0668-ABCDE,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,20.46,496.55,No
0669-ABCDE,Male,0,No,No,28,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,80.26,2339.82,Yes
0670-ABCDE,Male,0,No,No,65,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),92.53,5818.88,No
0671-ABCDE,Female,1,No,Yes,45,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),119.33,5549.43,Yes
0672-ABCDE,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,87.24,5724.82,Yes
0673-ABCDE,Female,0,No,No,7,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,41.65,296.18,Yes
0674-ABCDE,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),29.03,1372.76,No
0675-ABCDE,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,83.37,782.08,No
0676-ABCDE,Female,0,No,Yes,36,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.36,2585.66,Yes
0677-ABCDE,Female,0,No,Yes,1,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),109.71,107.84,Yes
0678-ABCDE,Female,0,Yes,No,10,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,No,Electronic check,92.11,887.97,Yes
0679-ABCDE,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),69.99,2487.19,No
0680-ABCDE,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,59.17,2777.62,No
0681-ABCDE,Male,0,No,Yes,32,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,59.25,1874.19,No
0682-ABCDE,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),41.08,1281.18,Yes
0683-ABCDE,Female,1,No,No,6,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,19.77,119.54,Yes
0684-ABCDE,Male,0,No,No,48,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,76.64,3648.49,No
0685-ABCDE,Female,1,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.67,1457.08,Yes
0686-ABCDE,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,39.25,644.16,Yes
0687-ABCDE,Male,0,No,Yes,27,No,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),30.79,848.58,No
0688-ABCDE,Male,0,No,Yes,54,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),37.34,2112.07,No
0689-ABCDE,Female,0,No,No,50,Yes,No phone service,No,No,No,No internet service,No,Yes,No,One year,No,Electronic check,21.24,1033.65,No
0690-ABCDE,Female,0,No,Yes,35,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,86.77,3119.9,No
0691-ABCDE,Female,0,No,Yes,25,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,58.94,1412.73,Yes
0692-ABCDE,Male,0,Yes,Yes,28,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,75.28,2082.88,Yes
0693-ABCDE,Female,0,No,No,15,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,82.97,1245.38,Yes
0694-ABCDE,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),117.19,457.92,Yes
0695-ABCDE,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,24.96,675.91,No
0696-ABCDE,Male,1,No,Yes,26,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Two year,No,Credit card (automatic),60.63,1636.69,No
0697-ABCDE,Female,1,Yes,Yes,19,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),43.08,854.9,No
0698-ABCDE,Female,0,No,No,17,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.62,1087.3,Yes
0699-ABCDE,Male,0,Yes,No,43,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,111.89,4701.5,No
0700-ABCDE,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,91.85,3946.28,No
0701-ABCDE,Female,0,No,Yes,42,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,85.52,3509.38,No
0702-ABCDE,Male,0,No,No,50,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),63.01,3211.21,No
0703-ABCDE,Female,0,No,Yes,40,Yes,No,No,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),86.45,3372.74,No
0704-ABCDE,Male,0,Yes,Yes,39,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,21.3,818.77,No
0705-ABCDE,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.8,1734.16,No
0706-ABCDE,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.49,4011.49,No
0707-ABCDE,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),53.36,2603.89,No
0708-ABCDE,Female,0,Yes,No,63,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),38.55,2379.33,No
0709-ABCDE,Female,1,Yes,No,69,No,No phone service,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,100.37,7149.63,Yes
0710-ABCDE,Male,0,No,Yes,43,Yes,Yes,No,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),23.49,995.75,No
0711-ABCDE,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,25.11,1156.95,No
0712-ABCDE,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,62.93,2194.84,No
0713-ABCDE,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),43.76,1767.28,No
0714-ABCDE,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,94.04,5607.02,No
0715-ABCDE,Female,0,No,Yes,50,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.69,4032.38,No
0716-ABCDE,Male,0,No,No,67,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,96.8,6794.07,No
0717-ABCDE,Female,0,No,No,62,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.12,3284.33,No
0718-ABCDE,Female,0,No,No,58,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.53,5592.8,Yes
0719-ABCDE,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.95,3366.29,Yes
0720-ABCDE,Female,1,Yes,Yes,16,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.22,873.25,Yes
0721-ABCDE,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.67,2455.99,Yes
0722-ABCDE,Female,0,No,No,10,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),109.8,1150.42,Yes
0723-ABCDE,Male,1,No,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.08,837.76,No
0724-ABCDE,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,53.72,1005.59,Yes
0725-ABCDE,Male,0,No,Yes,36,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,30.1,1075.87,No
0726-ABCDE,Male,0,No,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),20.96,1276.73,No
0727-ABCDE,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.51,1908.62,Yes
0728-ABCDE,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,61.99,2815.89,Yes
0729-ABCDE,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.07,265.94,Yes
0730-ABCDE,Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,47.51,3191.79,No
0731-ABCDE,Male,0,No,Yes,8,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,104.67,797.02,Yes
0732-ABCDE,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,62.64,3291.18,No
0733-ABCDE,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),116.76,731.87,Yes
0734-ABCDE,Female,0,No,Yes,39,Yes,No phone service,No,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),115.32,4287.03,Yes
0735-ABCDE,Male,0,No,Yes,60,Yes,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),96.87,5548.08,No
0736-ABCDE,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),113.11,3117.84,Yes
0737-ABCDE,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.12,4665.87,No
0738-ABCDE,Male,1,Yes,Yes,37,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,109.35,4037.57,Yes
0739-ABCDE,Female,0,No,No,9,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,42.12,387.75,Yes
0740-ABCDE,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,53.23,3000.82,No
0741-ABCDE,Female,0,No,No,59,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),94.8,5423.41,No
0742-ABCDE,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,61.31,124.52,Yes
0743-ABCDE,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,103.41,6424.62,Yes
0744-ABCDE,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),107.52,6505.84,Yes
0745-ABCDE,Female,0,Yes,Yes,60,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,48.57,2811.27,No
0746-ABCDE,Male,0,No,No,40,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,101.99,4158.07,No
0747-ABCDE,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.73,1264.24,Yes
0748-ABCDE,Male,1,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,52.09,1927.63,No
0749-ABCDE,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,70.83,1257.32,Yes
0750-ABCDE,Female,0,Yes,Yes,63,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Bank transfer (automatic),41.1,2504.05,No
0751-ABCDE,Male,0,Yes,Yes,22,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.09,1758.19,No
0752-ABCDE,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,77.03,838.37,No
0753-ABCDE,Female,0,Yes,No,58,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,39.1,2364.15,No
0754-ABCDE,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,99.16,5848.68,No
0755-ABCDE,Female,0,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),82.43,325.65,No
0756-ABCDE,Female,0,Yes,No,7,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),50.41,355.48,Yes
0757-ABCDE,Male,0,No,No,61,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.68,2422.26,No
0758-ABCDE,Male,0,Yes,No,54,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.63,5674.4,Yes
0759-ABCDE,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,103.25,7168.63,No
0760-ABCDE,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,41.44,42.18,Yes
0761-ABCDE,Female,0,No,Yes,55,No,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,21.63,1172.21,No
0762-ABCDE,Male,0,Yes,No,3,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,100.06,309.44,Yes
0763-ABCDE,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),80.78,2988.55,No
0764-ABCDE,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),28.29,28.18,No
0765-ABCDE,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,77.91,2952.45,No
0766-ABCDE,Male,0,No,Yes,29,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),64.12,1829.88,No
0767-ABCDE,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.0,507.05,Yes
0768-ABCDE,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.33,842.17,Yes
0769-ABCDE,Male,0,No,Yes,71,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),64.22,4577.49,No
0770-ABCDE,Male,0,No,No,67,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),33.94,2276.37,No
0771-ABCDE,Male,1,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,115.67,5251.27,Yes
0772-ABCDE,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.43,3366.47,Yes
0773-ABCDE,Female,0,No,Yes,68,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),93.15,6443.64,No
0774-ABCDE,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.4,6358.57,No
0775-ABCDE,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),61.18,63.12,Yes
0776-ABCDE,Male,0,Yes,No,68,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,112.17,7475.31,No
0777-ABCDE,Female,1,Yes,No,12,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),25.44,303.26,No
0778-ABCDE,Female,0,Yes,Yes,60,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.93,5745.73,Yes
0779-ABCDE,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.95,1035.74,Yes
0780-ABCDE,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.05,2850.29,Yes
0781-ABCDE,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.98,1637.47,Yes
0782-ABCDE,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,97.83,2388.04,Yes
0783-ABCDE,Female,0,No,No,21,No,Yes,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,103.53,2205.17,No
0784-ABCDE,Female,0,No,Yes,61,Yes,No,No,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,77.54,4826.14,No
0785-ABCDE,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,59.11,3649.12,No
0786-ABCDE,Male,0,Yes,No,52,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),114.54,6110.0,No
0787-ABCDE,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,43.15,1046.99,Yes
0788-ABCDE,Female,0,No,No,55,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),99.92,5519.92,No
0789-ABCDE,Male,0,Yes,Yes,46,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.43,3812.36,Yes
0790-ABCDE,Female,0,No,Yes,32,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Electronic check,56.44,1812.76,No
0791-ABCDE,Female,0,No,Yes,55,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,18.14,1038.4,No
0792-ABCDE,Male,0,Yes,No,5,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),63.55,303.72,Yes
0793-ABCDE,Female,0,Yes,Yes,36,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.23,1678.98,No
0794-ABCDE,Male,1,Yes,Yes,49,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),28.64,1412.03,No
0795-ABCDE,Male,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),25.67,1512.73,No
0796-ABCDE,Male,0,Yes,No,39,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),53.45,2154.05,No
0797-ABCDE,Male,0,No,No,61,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),80.71,5034.5,No
0798-ABCDE,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.43,957.89,No
0799-ABCDE,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,36.72,215.67,No
0800-ABCDE,Male,0,No,Yes,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,61.31,2121.71,No
0801-ABCDE,Female,1,No,Yes,39,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.98,2289.89,Yes
0802-ABCDE,Male,0,No,Yes,22,Yes,No,No,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),70.37,1556.42,No
0803-ABCDE,Male,0,No,Yes,41,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.58,4313.93,Yes
0804-ABCDE,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),74.47,360.69,Yes
0805-ABCDE,Female,1,No,Yes,42,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.36,4317.93,Yes
0806-ABCDE,Female,0,No,Yes,67,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),70.89,4784.19,No
0807-ABCDE,Male,1,No,Yes,30,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,79.59,2475.56,Yes
0808-ABCDE,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,62.61,3721.99,Yes
0809-ABCDE,Male,1,No,No,29,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,101.96,2908.36,Yes
0810-ABCDE,Male,0,No,Yes,37,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,112.23,3972.75,Yes
0811-ABCDE,Male,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),83.19,1072.99,Yes
0812-ABCDE,Male,0,No,No,32,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.72,3220.65,Yes
0813-ABCDE,Female,1,Yes,No,46,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),24.02,1158.67,No
0814-ABCDE,Female,0,Yes,No,23,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),110.42,2522.15,Yes
0815-ABCDE,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,37.27,1644.57,No
0816-ABCDE,Male,0,Yes,No,17,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.17,740.78,Yes
0817-ABCDE,Male,0,No,No,66,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),23.44,1531.09,No
0818-ABCDE,Female,0,Yes,Yes,6,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),116.47,721.29,Yes
0819-ABCDE,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,104.91,1809.26,Yes
0820-ABCDE,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Mailed check,111.14,2400.21,Yes
0821-ABCDE,Female,0,No,Yes,33,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),104.42,3606.55,No
0822-ABCDE,Female,1,No,Yes,30,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),66.91,1937.67,No
0823-ABCDE,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,112.26,3679.47,Yes
0824-ABCDE,Female,1,Yes,Yes,42,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,116.89,4838.88,No
0825-ABCDE,Female,0,No,No,10,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.26,698.26,Yes
0826-ABCDE,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),35.91,1240.99,Yes
0827-ABCDE,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,85.18,2840.05,Yes
